threshold_label,tau,omitted_family,n_bases,flag_rate,aivr_class,aivr_pairwise
interval_63_64,0.28099074196531626,F3_BANKING,18,0.6805555555555556,0.6666666666666666,0.4351851851851852
interval_63_64,0.28099074196531626,F4_EMAIL,18,0.7083333333333334,0.6666666666666666,0.4166666666666667
breakpoint_64,0.2817566823944717,F1_CALENDAR,18,0.7361111111111112,0.6666666666666666,0.39814814814814814
breakpoint_64,0.2817566823944717,F2_SLACK,18,0.5694444444444444,1.0,0.6203703703703703
breakpoint_64,0.2817566823944717,F3_BANKING,18,0.6805555555555556,0.6666666666666666,0.4351851851851852
breakpoint_64,0.2817566823944717,F4_EMAIL,18,0.7222222222222222,0.6666666666666666,0.4074074074074074
interval_64_65,0.28190444189458014,F1_CALENDAR,18,0.7361111111111112,0.6666666666666666,0.39814814814814814
interval_64_65,0.28190444189458014,F2_SLACK,18,0.5694444444444444,1.0,0.6203703703703703
interval_64_65,0.28190444189458014,F3_BANKING,18,0.6805555555555556,0.6666666666666666,0.4351851851851852
interval_64_65,0.28190444189458014,F4_EMAIL,18,0.7222222222222222,0.6666666666666666,0.4074074074074074
breakpoint_65,0.28205220139468856,F1_CALENDAR,18,0.75,0.6666666666666666,0.3888888888888889
breakpoint_65,0.28205220139468856,F2_SLACK,18,0.5833333333333334,1.0,0.6111111111111112
breakpoint_65,0.28205220139468856,F3_BANKING,18,0.6944444444444444,0.6666666666666666,0.42592592592592593
breakpoint_65,0.28205220139468856,F4_EMAIL,18,0.7222222222222222,0.6666666666666666,0.4074074074074074
interval_65_66,0.28585474765833047,F1_CALENDAR,18,0.75,0.6666666666666666,0.3888888888888889
interval_65_66,0.28585474765833047,F2_SLACK,18,0.5833333333333334,1.0,0.6111111111111112
interval_65_66,0.28585474765833047,F3_BANKING,18,0.6944444444444444,0.6666666666666666,0.42592592592592593
interval_65_66,0.28585474765833047,F4_EMAIL,18,0.7222222222222222,0.6666666666666666,0.4074074074074074
breakpoint_66,0.28965729392197237,F1_CALENDAR,18,0.7638888888888888,0.6666666666666666,0.37962962962962965
breakpoint_66,0.28965729392197237,F2_SLACK,18,0.5972222222222222,1.0,0.6018518518518519
breakpoint_66,0.28965729392197237,F3_BANKING,18,0.6944444444444444,0.6666666666666666,0.42592592592592593
breakpoint_66,0.28965729392197237,F4_EMAIL,18,0.7361111111111112,0.6666666666666666,0.39814814814814814
interval_66_67,0.3189167060012488,F1_CALENDAR,18,0.7638888888888888,0.6666666666666666,0.37962962962962965
interval_66_67,0.3189167060012488,F2_SLACK,18,0.5972222222222222,1.0,0.6018518518518519
interval_66_67,0.3189167060012488,F3_BANKING,18,0.6944444444444444,0.6666666666666666,0.42592592592592593
interval_66_67,0.3189167060012488,F4_EMAIL,18,0.7361111111111112,0.6666666666666666,0.39814814814814814
breakpoint_67,0.3481761180805251,F1_CALENDAR,18,0.7638888888888888,0.6666666666666666,0.37962962962962965
breakpoint_67,0.3481761180805251,F2_SLACK,18,0.6111111111111112,1.0,0.5925925925925926
breakpoint_67,0.3481761180805251,F3_BANKING,18,0.7083333333333334,0.6666666666666666,0.4166666666666667
breakpoint_67,0.3481761180805251,F4_EMAIL,18,0.75,0.6666666666666666,0.3888888888888889
interval_67_68,0.36226821565436673,F1_CALENDAR,18,0.7638888888888888,0.6666666666666666,0.37962962962962965
interval_67_68,0.36226821565436673,F2_SLACK,18,0.6111111111111112,1.0,0.5925925925925926
interval_67_68,0.36226821565436673,F3_BANKING,18,0.7083333333333334,0.6666666666666666,0.4166666666666667
interval_67_68,0.36226821565436673,F4_EMAIL,18,0.75,0.6666666666666666,0.3888888888888889
breakpoint_68,0.3763603132282084,F1_CALENDAR,18,0.7638888888888888,0.6666666666666666,0.37962962962962965
breakpoint_68,0.3763603132282084,F2_SLACK,18,0.625,1.0,0.5833333333333334
breakpoint_68,0.3763603132282084,F3_BANKING,18,0.7222222222222222,0.6666666666666666,0.4074074074074074
breakpoint_68,0.3763603132282084,F4_EMAIL,18,0.7638888888888888,0.6666666666666666,0.37962962962962965
interval_68_69,0.38910050673902075,F1_CALENDAR,18,0.7638888888888888,0.6666666666666666,0.37962962962962965
interval_68_69,0.38910050673902075,F2_SLACK,18,0.625,1.0,0.5833333333333334
interval_68_69,0.38910050673902075,F3_BANKING,18,0.7222222222222222,0.6666666666666666,0.4074074074074074
interval_68_69,0.38910050673902075,F4_EMAIL,18,0.7638888888888888,0.6666666666666666,0.37962962962962965
breakpoint_69,0.40184070024983304,F1_CALENDAR,18,0.7638888888888888,0.6666666666666666,0.37962962962962965
breakpoint_69,0.40184070024983304,F2_SLACK,18,0.6388888888888888,1.0,0.5740740740740741
breakpoint_69,0.40184070024983304,F3_BANKING,18,0.7361111111111112,0.6666666666666666,0.39814814814814814
breakpoint_69,0.40184070024983304,F4_EMAIL,18,0.7777777777777778,0.6666666666666666,0.37037037037037035
interval_69_70,0.40269782139957827,F1_CALENDAR,18,0.7638888888888888,0.6666666666666666,0.37962962962962965
interval_69_70,0.40269782139957827,F2_SLACK,18,0.6388888888888888,1.0,0.5740740740740741
interval_69_70,0.40269782139957827,F3_BANKING,18,0.7361111111111112,0.6666666666666666,0.39814814814814814
interval_69_70,0.40269782139957827,F4_EMAIL,18,0.7777777777777778,0.6666666666666666,0.37037037037037035
breakpoint_70,0.4035549425493235,F1_CALENDAR,18,0.7638888888888888,0.6666666666666666,0.37962962962962965
breakpoint_70,0.4035549425493235,F2_SLACK,18,0.6527777777777778,1.0,0.5648148148148148
breakpoint_70,0.4035549425493235,F3_BANKING,18,0.75,0.6666666666666666,0.3888888888888889
breakpoint_70,0.4035549425493235,F4_EMAIL,18,0.7916666666666666,0.6666666666666666,0.3611111111111111
interval_70_71,0.41010420739032893,F1_CALENDAR,18,0.7638888888888888,0.6666666666666666,0.37962962962962965
interval_70_71,0.41010420739032893,F2_SLACK,18,0.6527777777777778,1.0,0.5648148148148148
interval_70_71,0.41010420739032893,F3_BANKING,18,0.75,0.6666666666666666,0.3888888888888889
interval_70_71,0.41010420739032893,F4_EMAIL,18,0.7916666666666666,0.6666666666666666,0.3611111111111111
breakpoint_71,0.41665347223133437,F1_CALENDAR,18,0.7777777777777778,0.6666666666666666,0.37037037037037035
breakpoint_71,0.41665347223133437,F2_SLACK,18,0.6666666666666666,1.0,0.5555555555555556
breakpoint_71,0.41665347223133437,F3_BANKING,18,0.75,0.6666666666666666,0.3888888888888889
breakpoint_71,0.41665347223133437,F4_EMAIL,18,0.8055555555555556,0.6666666666666666,0.35185185185185186
interval_71_72,0.4172878513522358,F1_CALENDAR,18,0.7777777777777778,0.6666666666666666,0.37037037037037035
interval_71_72,0.4172878513522358,F2_SLACK,18,0.6666666666666666,1.0,0.5555555555555556
interval_71_72,0.4172878513522358,F3_BANKING,18,0.75,0.6666666666666666,0.3888888888888889
interval_71_72,0.4172878513522358,F4_EMAIL,18,0.8055555555555556,0.6666666666666666,0.35185185185185186
breakpoint_72,0.41792223047313726,F1_CALENDAR,18,0.7916666666666666,0.6666666666666666,0.3611111111111111
breakpoint_72,0.41792223047313726,F2_SLACK,18,0.6805555555555556,1.0,0.5462962962962963
breakpoint_72,0.41792223047313726,F3_BANKING,18,0.7638888888888888,0.6666666666666666,0.37962962962962965
breakpoint_72,0.41792223047313726,F4_EMAIL,18,0.8055555555555556,0.6666666666666666,0.35185185185185186
interval_72_73,0.4440240894657609,F1_CALENDAR,18,0.7916666666666666,0.6666666666666666,0.3611111111111111
interval_72_73,0.4440240894657609,F2_SLACK,18,0.6805555555555556,1.0,0.5462962962962963
interval_72_73,0.4440240894657609,F3_BANKING,18,0.7638888888888888,0.6666666666666666,0.37962962962962965
interval_72_73,0.4440240894657609,F4_EMAIL,18,0.8055555555555556,0.6666666666666666,0.35185185185185186
breakpoint_73,0.4701259484583845,F1_CALENDAR,18,0.7916666666666666,0.6666666666666666,0.3611111111111111
breakpoint_73,0.4701259484583845,F2_SLACK,18,0.6944444444444444,1.0,0.5370370370370371
breakpoint_73,0.4701259484583845,F3_BANKING,18,0.7777777777777778,0.6666666666666666,0.37037037037037035
breakpoint_73,0.4701259484583845,F4_EMAIL,18,0.8194444444444444,0.6666666666666666,0.3425925925925926
interval_73_74,0.4798957156644311,F1_CALENDAR,18,0.7916666666666666,0.6666666666666666,0.3611111111111111
interval_73_74,0.4798957156644311,F2_SLACK,18,0.6944444444444444,1.0,0.5370370370370371
