threshold_label,tau,omitted_family,n_bases,flag_rate,aivr_class,aivr_pairwise
interval_32_33,-0.14170262598478078,F3_BANKING,18,0.375,1.0,0.5277777777777778
interval_32_33,-0.14170262598478078,F4_EMAIL,18,0.375,1.0,0.5277777777777778
breakpoint_33,-0.11926377194730062,F1_CALENDAR,18,0.3888888888888889,1.0,0.5185185185185185
breakpoint_33,-0.11926377194730062,F2_SLACK,18,0.25,1.0,0.5
breakpoint_33,-0.11926377194730062,F3_BANKING,18,0.3888888888888889,1.0,0.5185185185185185
breakpoint_33,-0.11926377194730062,F4_EMAIL,18,0.3888888888888889,1.0,0.5185185185185185
interval_33_34,-0.11004555106037556,F1_CALENDAR,18,0.3888888888888889,1.0,0.5185185185185185
interval_33_34,-0.11004555106037556,F2_SLACK,18,0.25,1.0,0.5
interval_33_34,-0.11004555106037556,F3_BANKING,18,0.3888888888888889,1.0,0.5185185185185185
interval_33_34,-0.11004555106037556,F4_EMAIL,18,0.3888888888888889,1.0,0.5185185185185185
breakpoint_34,-0.1008273301734505,F1_CALENDAR,18,0.4027777777777778,0.9444444444444444,0.49074074074074076
breakpoint_34,-0.1008273301734505,F2_SLACK,18,0.25,1.0,0.5
breakpoint_34,-0.1008273301734505,F3_BANKING,18,0.4027777777777778,0.9444444444444444,0.49074074074074076
breakpoint_34,-0.1008273301734505,F4_EMAIL,18,0.4027777777777778,0.9444444444444444,0.49074074074074076
interval_34_35,-0.09578266304027655,F1_CALENDAR,18,0.4027777777777778,0.9444444444444444,0.49074074074074076
interval_34_35,-0.09578266304027655,F2_SLACK,18,0.25,1.0,0.5
interval_34_35,-0.09578266304027655,F3_BANKING,18,0.4027777777777778,0.9444444444444444,0.49074074074074076
interval_34_35,-0.09578266304027655,F4_EMAIL,18,0.4027777777777778,0.9444444444444444,0.49074074074074076
breakpoint_35,-0.09073799590710259,F1_CALENDAR,18,0.4166666666666667,0.8888888888888888,0.46296296296296297
breakpoint_35,-0.09073799590710259,F2_SLACK,18,0.25,1.0,0.5
breakpoint_35,-0.09073799590710259,F3_BANKING,18,0.4166666666666667,0.8888888888888888,0.46296296296296297
breakpoint_35,-0.09073799590710259,F4_EMAIL,18,0.4166666666666667,0.8888888888888888,0.46296296296296297
interval_35_36,-0.08623494945398068,F1_CALENDAR,18,0.4166666666666667,0.8888888888888888,0.46296296296296297
interval_35_36,-0.08623494945398068,F2_SLACK,18,0.25,1.0,0.5
interval_35_36,-0.08623494945398068,F3_BANKING,18,0.4166666666666667,0.8888888888888888,0.46296296296296297
interval_35_36,-0.08623494945398068,F4_EMAIL,18,0.4166666666666667,0.8888888888888888,0.46296296296296297
breakpoint_36,-0.08173190300085877,F1_CALENDAR,18,0.4305555555555556,0.8888888888888888,0.4537037037037037
breakpoint_36,-0.08173190300085877,F2_SLACK,18,0.25,1.0,0.5
breakpoint_36,-0.08173190300085877,F3_BANKING,18,0.4305555555555556,0.8888888888888888,0.4537037037037037
breakpoint_36,-0.08173190300085877,F4_EMAIL,18,0.4305555555555556,0.8888888888888888,0.4537037037037037
interval_36_37,-0.07926846279185816,F1_CALENDAR,18,0.4305555555555556,0.8888888888888888,0.4537037037037037
interval_36_37,-0.07926846279185816,F2_SLACK,18,0.25,1.0,0.5
interval_36_37,-0.07926846279185816,F3_BANKING,18,0.4305555555555556,0.8888888888888888,0.4537037037037037
interval_36_37,-0.07926846279185816,F4_EMAIL,18,0.4305555555555556,0.8888888888888888,0.4537037037037037
breakpoint_37,-0.07680502258285755,F1_CALENDAR,18,0.4444444444444444,0.8888888888888888,0.4444444444444444
breakpoint_37,-0.07680502258285755,F2_SLACK,18,0.25,1.0,0.5
breakpoint_37,-0.07680502258285755,F3_BANKING,18,0.4444444444444444,0.8888888888888888,0.4444444444444444
breakpoint_37,-0.07680502258285755,F4_EMAIL,18,0.4444444444444444,0.8888888888888888,0.4444444444444444
interval_37_38,-0.056816580585999546,F1_CALENDAR,18,0.4444444444444444,0.8888888888888888,0.4444444444444444
interval_37_38,-0.056816580585999546,F2_SLACK,18,0.25,1.0,0.5
interval_37_38,-0.056816580585999546,F3_BANKING,18,0.4444444444444444,0.8888888888888888,0.4444444444444444
interval_37_38,-0.056816580585999546,F4_EMAIL,18,0.4444444444444444,0.8888888888888888,0.4444444444444444
breakpoint_38,-0.036828138589141544,F1_CALENDAR,18,0.4583333333333333,0.8333333333333334,0.4166666666666667
breakpoint_38,-0.036828138589141544,F2_SLACK,18,0.25,1.0,0.5
breakpoint_38,-0.036828138589141544,F3_BANKING,18,0.4583333333333333,0.8333333333333334,0.4166666666666667
breakpoint_38,-0.036828138589141544,F4_EMAIL,18,0.4583333333333333,0.8333333333333334,0.4166666666666667
interval_38_39,-0.03173484339103934,F1_CALENDAR,18,0.4583333333333333,0.8333333333333334,0.4166666666666667
interval_38_39,-0.03173484339103934,F2_SLACK,18,0.25,1.0,0.5
interval_38_39,-0.03173484339103934,F3_BANKING,18,0.4583333333333333,0.8333333333333334,0.4166666666666667
interval_38_39,-0.03173484339103934,F4_EMAIL,18,0.4583333333333333,0.8333333333333334,0.4166666666666667
breakpoint_39,-0.026641548192937136,F1_CALENDAR,18,0.4722222222222222,0.7777777777777778,0.3888888888888889
breakpoint_39,-0.026641548192937136,F2_SLACK,18,0.25,1.0,0.5
breakpoint_39,-0.026641548192937136,F3_BANKING,18,0.4722222222222222,0.7777777777777778,0.3888888888888889
breakpoint_39,-0.026641548192937136,F4_EMAIL,18,0.4722222222222222,0.7777777777777778,0.3888888888888889
interval_39_40,-0.023411175975498577,F1_CALENDAR,18,0.4722222222222222,0.7777777777777778,0.3888888888888889
interval_39_40,-0.023411175975498577,F2_SLACK,18,0.25,1.0,0.5
interval_39_40,-0.023411175975498577,F3_BANKING,18,0.4722222222222222,0.7777777777777778,0.3888888888888889
interval_39_40,-0.023411175975498577,F4_EMAIL,18,0.4722222222222222,0.7777777777777778,0.3888888888888889
breakpoint_40,-0.020180803758060018,F1_CALENDAR,18,0.4861111111111111,0.7777777777777778,0.39814814814814814
breakpoint_40,-0.020180803758060018,F2_SLACK,18,0.2638888888888889,1.0,0.5092592592592593
breakpoint_40,-0.020180803758060018,F3_BANKING,18,0.4722222222222222,0.7777777777777778,0.3888888888888889
breakpoint_40,-0.020180803758060018,F4_EMAIL,18,0.4861111111111111,0.7777777777777778,0.39814814814814814
interval_40_41,-0.004349541909630017,F1_CALENDAR,18,0.4861111111111111,0.7777777777777778,0.39814814814814814
interval_40_41,-0.004349541909630017,F2_SLACK,18,0.2638888888888889,1.0,0.5092592592592593
interval_40_41,-0.004349541909630017,F3_BANKING,18,0.4722222222222222,0.7777777777777778,0.3888888888888889
interval_40_41,-0.004349541909630017,F4_EMAIL,18,0.4861111111111111,0.7777777777777778,0.39814814814814814
breakpoint_41,0.011481719938799984,F1_CALENDAR,18,0.5,0.7222222222222222,0.37037037037037035
breakpoint_41,0.011481719938799984,F2_SLACK,18,0.2638888888888889,1.0,0.5092592592592593
breakpoint_41,0.011481719938799984,F3_BANKING,18,0.4861111111111111,0.7222222222222222,0.3611111111111111
breakpoint_41,0.011481719938799984,F4_EMAIL,18,0.5,0.7222222222222222,0.37037037037037035
interval_41_42,0.014479404569663363,F1_CALENDAR,18,0.5,0.7222222222222222,0.37037037037037035
interval_41_42,0.014479404569663363,F2_SLACK,18,0.2638888888888889,1.0,0.5092592592592593
interval_41_42,0.014479404569663363,F3_BANKING,18,0.4861111111111111,0.7222222222222222,0.3611111111111111
interval_41_42,0.014479404569663363,F4_EMAIL,18,0.5,0.7222222222222222,0.37037037037037035
breakpoint_42,0.017477089200526742,F1_CALENDAR,18,0.5,0.7222222222222222,0.37037037037037035
breakpoint_42,0.017477089200526742,F2_SLACK,18,0.2777777777777778,1.0,0.5185185185185185
breakpoint_42,0.017477089200526742,F3_BANKING,18,0.5,0.7222222222222222,0.37037037037037035
breakpoint_42,0.017477089200526742,F4_EMAIL,18,0.5138888888888888,0.7222222222222222,0.37962962962962965
interval_42_43,0.023297735920398615,F1_CALENDAR,18,0.5,0.7222222222222222,0.37037037037037035
interval_42_43,0.023297735920398615,F2_SLACK,18,0.2777777777777778,1.0,0.5185185185185185
interval_42_43,0.023297735920398615,F3_BANKING,18,0.5,0.7222222222222222,0.37037037037037035
interval_42_43,0.023297735920398615,F4_EMAIL,18,0.5138888888888888,0.7222222222222222,0.37962962962962965
breakpoint_43,0.029118382640270488,F1_CALENDAR,18,0.5138888888888888,0.6666666666666666,0.3425925925925926
breakpoint_43,0.029118382640270488,F2_SLACK,18,0.2777777777777778,1.0,0.5185185185185185
breakpoint_43,0.029118382640270488,F3_BANKING,18,0.5138888888888888,0.6666666666666666,0.3425925925925926
breakpoint_43,0.029118382640270488,F4_EMAIL,18,0.5277777777777778,0.6666666666666666,0.35185185185185186
interval_43_44,0.02922903882882661,F1_CALENDAR,18,0.5138888888888888,0.6666666666666666,0.3425925925925926
interval_43_44,0.02922903882882661,F2_SLACK,18,0.2777777777777778,1.0,0.5185185185185185
interval_43_44,0.02922903882882661,F3_BANKING,18,0.5138888888888888,0.6666666666666666,0.3425925925925926
interval_43_44,0.02922903882882661,F4_EMAIL,18,0.5277777777777778,0.6666666666666666,0.35185185185185186
breakpoint_44,0.029339695017382737,F1_CALENDAR,18,0.5277777777777778,0.6666666666666666,0.35185185185185186
breakpoint_44,0.029339695017382737,F2_SLACK,18,0.2916666666666667,1.0,0.5277777777777778
breakpoint_44,0.029339695017382737,F3_BANKING,18,0.5277777777777778,0.6666666666666666,0.35185185185185186
breakpoint_44,0.029339695017382737,F4_EMAIL,18,0.5277777777777778,0.6666666666666666,0.35185185185185186
interval_44_45,0.03643356114464434,F1_CALENDAR,18,0.5277777777777778,0.6666666666666666,0.35185185185185186
interval_44_45,0.03643356114464434,F2_SLACK,18,0.2916666666666667,1.0,0.5277777777777778
interval_44_45,0.03643356114464434,F3_BANKING,18,0.5277777777777778,0.6666666666666666,0.35185185185185186
interval_44_45,0.03643356114464434,F4_EMAIL,18,0.5277777777777778,0.6666666666666666,0.35185185185185186
breakpoint_45,0.04352742727190595,F1_CALENDAR,18,0.5416666666666666,0.6666666666666666,0.3611111111111111
breakpoint_45,0.04352742727190595,F2_SLACK,18,0.3055555555555556,1.0,0.5370370370370371
breakpoint_45,0.04352742727190595,F3_BANKING,18,0.5416666666666666,0.6666666666666666,0.3611111111111111
breakpoint_45,0.04352742727190595,F4_EMAIL,18,0.5277777777777778,0.6666666666666666,0.35185185185185186
interval_45_46,0.05249126637576073,F1_CALENDAR,18,0.5416666666666666,0.6666666666666666,0.3611111111111111
interval_45_46,0.05249126637576073,F2_SLACK,18,0.3055555555555556,1.0,0.5370370370370371
interval_45_46,0.05249126637576073,F3_BANKING,18,0.5416666666666666,0.6666666666666666,0.3611111111111111
interval_45_46,0.05249126637576073,F4_EMAIL,18,0.5277777777777778,0.6666666666666666,0.35185185185185186
breakpoint_46,0.06145510547961551,F1_CALENDAR,18,0.5555555555555556,0.6666666666666666,0.37037037037037035
breakpoint_46,0.06145510547961551,F2_SLACK,18,0.3194444444444444,1.0,0.5462962962962963
breakpoint_46,0.06145510547961551,F3_BANKING,18,0.5416666666666666,0.6666666666666666,0.3611111111111111
breakpoint_46,0.06145510547961551,F4_EMAIL,18,0.5416666666666666,0.6666666666666666,0.3611111111111111
interval_46_47,0.06172598809743758,F1_CALENDAR,18,0.5555555555555556,0.6666666666666666,0.37037037037037035
interval_46_47,0.06172598809743758,F2_SLACK,18,0.3194444444444444,1.0,0.5462962962962963
interval_46_47,0.06172598809743758,F3_BANKING,18,0.5416666666666666,0.6666666666666666,0.3611111111111111
interval_46_47,0.06172598809743758,F4_EMAIL,18,0.5416666666666666,0.6666666666666666,0.3611111111111111
breakpoint_47,0.06199687071525966,F1_CALENDAR,18,0.5694444444444444,0.6666666666666666,0.37962962962962965
breakpoint_47,0.06199687071525966,F2_SLACK,18,0.3333333333333333,1.0,0.5555555555555556
breakpoint_47,0.06199687071525966,F3_BANKING,18,0.5416666666666666,0.6666666666666666,0.3611111111111111
breakpoint_47,0.06199687071525966,F4_EMAIL,18,0.5555555555555556,0.6666666666666666,0.37037037037037035
interval_47_48,0.06463783551240747,F1_CALENDAR,18,0.5694444444444444,0.6666666666666666,0.37962962962962965
interval_47_48,0.06463783551240747,F2_SLACK,18,0.3333333333333333,1.0,0.5555555555555556
interval_47_48,0.06463783551240747,F3_BANKING,18,0.5416666666666666,0.6666666666666666,0.3611111111111111
interval_47_48,0.06463783551240747,F4_EMAIL,18,0.5555555555555556,0.6666666666666666,0.37037037037037035
breakpoint_48,0.06727880030955528,F1_CALENDAR,18,0.5833333333333334,0.6666666666666666,0.3888888888888889
breakpoint_48,0.06727880030955528,F2_SLACK,18,0.3472222222222222,1.0,0.5648148148148148
breakpoint_48,0.06727880030955528,F3_BANKING,18,0.5416666666666666,0.6666666666666666,0.3611111111111111
breakpoint_48,0.06727880030955528,F4_EMAIL,18,0.5694444444444444,0.6666666666666666,0.37962962962962965
interval_48_49,0.06922165076562532,F1_CALENDAR,18,0.5833333333333334,0.6666666666666666,0.3888888888888889
interval_48_49,0.06922165076562532,F2_SLACK,18,0.3472222222222222,1.0,0.5648148148148148
interval_48_49,0.06922165076562532,F3_BANKING,18,0.5416666666666666,0.6666666666666666,0.3611111111111111
interval_48_49,0.06922165076562532,F4_EMAIL,18,0.5694444444444444,0.6666666666666666,0.37962962962962965
breakpoint_49,0.07116450122169536,F1_CALENDAR,18,0.5972222222222222,0.6666666666666666,0.39814814814814814
breakpoint_49,0.07116450122169536,F2_SLACK,18,0.3611111111111111,1.0,0.5740740740740741
breakpoint_49,0.07116450122169536,F3_BANKING,18,0.5555555555555556,0.6666666666666666,0.37037037037037035
breakpoint_49,0.07116450122169536,F4_EMAIL,18,0.5694444444444444,0.6666666666666666,0.37962962962962965
interval_49_50,0.07638109666354356,F1_CALENDAR,18,0.5972222222222222,0.6666666666666666,0.39814814814814814
interval_49_50,0.07638109666354356,F2_SLACK,18,0.3611111111111111,1.0,0.5740740740740741
interval_49_50,0.07638109666354356,F3_BANKING,18,0.5555555555555556,0.6666666666666666,0.37037037037037035
interval_49_50,0.07638109666354356,F4_EMAIL,18,0.5694444444444444,0.6666666666666666,0.37962962962962965
breakpoint_50,0.08159769210539175,F1_CALENDAR,18,0.6111111111111112,0.6666666666666666,0.3888888888888889
breakpoint_50,0.08159769210539175,F2_SLACK,18,0.375,1.0,0.5648148148148148
breakpoint_50,0.08159769210539175,F3_BANKING,18,0.5555555555555556,0.6666666666666666,0.37037037037037035
breakpoint_50,0.08159769210539175,F4_EMAIL,18,0.5833333333333334,0.6666666666666666,0.37037037037037035
interval_50_51,0.0817890416827897,F1_CALENDAR,18,0.6111111111111112,0.6666666666666666,0.3888888888888889
interval_50_51,0.0817890416827897,F2_SLACK,18,0.375,1.0,0.5648148148148148
interval_50_51,0.0817890416827897,F3_BANKING,18,0.5555555555555556,0.6666666666666666,0.37037037037037035
interval_50_51,0.0817890416827897,F4_EMAIL,18,0.5833333333333334,0.6666666666666666,0.37037037037037035
breakpoint_51,0.08198039126018766,F1_CALENDAR,18,0.625,0.6666666666666666,0.37962962962962965
breakpoint_51,0.08198039126018766,F2_SLACK,18,0.3888888888888889,1.0,0.5555555555555556
breakpoint_51,0.08198039126018766,F3_BANKING,18,0.5555555555555556,0.6666666666666666,0.37037037037037035
breakpoint_51,0.08198039126018766,F4_EMAIL,18,0.5972222222222222,0.6666666666666666,0.3611111111111111
interval_51_52,0.09065005044493235,F1_CALENDAR,18,0.625,0.6666666666666666,0.37962962962962965
interval_51_52,0.09065005044493235,F2_SLACK,18,0.3888888888888889,1.0,0.5555555555555556
interval_51_52,0.09065005044493235,F3_BANKING,18,0.5555555555555556,0.6666666666666666,0.37037037037037035
interval_51_52,0.09065005044493235,F4_EMAIL,18,0.5972222222222222,0.6666666666666666,0.3611111111111111
breakpoint_52,0.09931970962967704,F1_CALENDAR,18,0.6388888888888888,0.6666666666666666,0.3888888888888889
breakpoint_52,0.09931970962967704,F2_SLACK,18,0.4027777777777778,1.0,0.5648148148148148
breakpoint_52,0.09931970962967704,F3_BANKING,18,0.5555555555555556,0.6666666666666666,0.37037037037037035
breakpoint_52,0.09931970962967704,F4_EMAIL,18,0.6111111111111112,0.6666666666666666,0.37037037037037035
interval_52_53,0.10329752539604026,F1_CALENDAR,18,0.6388888888888888,0.6666666666666666,0.3888888888888889
interval_52_53,0.10329752539604026,F2_SLACK,18,0.4027777777777778,1.0,0.5648148148148148
interval_52_53,0.10329752539604026,F3_BANKING,18,0.5555555555555556,0.6666666666666666,0.37037037037037035
interval_52_53,0.10329752539604026,F4_EMAIL,18,0.6111111111111112,0.6666666666666666,0.37037037037037035
breakpoint_53,0.10727534116240349,F1_CALENDAR,18,0.6527777777777778,0.6666666666666666,0.39814814814814814
breakpoint_53,0.10727534116240349,F2_SLACK,18,0.4166666666666667,1.0,0.5740740740740741
breakpoint_53,0.10727534116240349,F3_BANKING,18,0.5694444444444444,0.6666666666666666,0.37962962962962965
breakpoint_53,0.10727534116240349,F4_EMAIL,18,0.6111111111111112,0.6666666666666666,0.37037037037037035
interval_53_54,0.10969031272256458,F1_CALENDAR,18,0.6527777777777778,0.6666666666666666,0.39814814814814814
interval_53_54,0.10969031272256458,F2_SLACK,18,0.4166666666666667,1.0,0.5740740740740741
interval_53_54,0.10969031272256458,F3_BANKING,18,0.5694444444444444,0.6666666666666666,0.37962962962962965
interval_53_54,0.10969031272256458,F4_EMAIL,18,0.6111111111111112,0.6666666666666666,0.37037037037037035
breakpoint_54,0.11210528428272566,F1_CALENDAR,18,0.6666666666666666,0.6666666666666666,0.4074074074074074
breakpoint_54,0.11210528428272566,F2_SLACK,18,0.4305555555555556,1.0,0.5833333333333334
breakpoint_54,0.11210528428272566,F3_BANKING,18,0.5833333333333334,0.6666666666666666,0.3888888888888889
breakpoint_54,0.11210528428272566,F4_EMAIL,18,0.6111111111111112,0.6666666666666666,0.37037037037037035
interval_54_55,0.11601676649444406,F1_CALENDAR,18,0.6666666666666666,0.6666666666666666,0.4074074074074074
interval_54_55,0.11601676649444406,F2_SLACK,18,0.4305555555555556,1.0,0.5833333333333334
interval_54_55,0.11601676649444406,F3_BANKING,18,0.5833333333333334,0.6666666666666666,0.3888888888888889
interval_54_55,0.11601676649444406,F4_EMAIL,18,0.6111111111111112,0.6666666666666666,0.37037037037037035
breakpoint_55,0.11992824870616248,F1_CALENDAR,18,0.6805555555555556,0.6666666666666666,0.39814814814814814
breakpoint_55,0.11992824870616248,F2_SLACK,18,0.4444444444444444,1.0,0.5740740740740741
breakpoint_55,0.11992824870616248,F3_BANKING,18,0.5833333333333334,0.6666666666666666,0.3888888888888889
breakpoint_55,0.11992824870616248,F4_EMAIL,18,0.625,0.6666666666666666,0.3611111111111111
interval_55_56,0.1220202407002609,F1_CALENDAR,18,0.6805555555555556,0.6666666666666666,0.39814814814814814
interval_55_56,0.1220202407002609,F2_SLACK,18,0.4444444444444444,1.0,0.5740740740740741
interval_55_56,0.1220202407002609,F3_BANKING,18,0.5833333333333334,0.6666666666666666,0.3888888888888889
interval_55_56,0.1220202407002609,F4_EMAIL,18,0.625,0.6666666666666666,0.3611111111111111
breakpoint_56,0.12411223269435935,F1_CALENDAR,18,0.6944444444444444,0.6666666666666666,0.4074074074074074
breakpoint_56,0.12411223269435935,F2_SLACK,18,0.4583333333333333,1.0,0.5833333333333334
breakpoint_56,0.12411223269435935,F3_BANKING,18,0.5833333333333334,0.6666666666666666,0.3888888888888889
breakpoint_56,0.12411223269435935,F4_EMAIL,18,0.6388888888888888,0.6666666666666666,0.37037037037037035
interval_56_57,0.12806572293148522,F1_CALENDAR,18,0.6944444444444444,0.6666666666666666,0.4074074074074074
interval_56_57,0.12806572293148522,F2_SLACK,18,0.4583333333333333,1.0,0.5833333333333334
interval_56_57,0.12806572293148522,F3_BANKING,18,0.5833333333333334,0.6666666666666666,0.3888888888888889
interval_56_57,0.12806572293148522,F4_EMAIL,18,0.6388888888888888,0.6666666666666666,0.37037037037037035
breakpoint_57,0.1320192131686111,F1_CALENDAR,18,0.7083333333333334,0.6666666666666666,0.4166666666666667
breakpoint_57,0.1320192131686111,F2_SLACK,18,0.4722222222222222,1.0,0.5925925925925926
breakpoint_57,0.1320192131686111,F3_BANKING,18,0.5972222222222222,0.6666666666666666,0.39814814814814814
breakpoint_57,0.1320192131686111,F4_EMAIL,18,0.6388888888888888,0.6666666666666666,0.37037037037037035
interval_57_58,0.13864222073872023,F1_CALENDAR,18,0.7083333333333334,0.6666666666666666,0.4166666666666667
interval_57_58,0.13864222073872023,F2_SLACK,18,0.4722222222222222,1.0,0.5925925925925926
interval_57_58,0.13864222073872023,F3_BANKING,18,0.5972222222222222,0.6666666666666666,0.39814814814814814
interval_57_58,0.13864222073872023,F4_EMAIL,18,0.6388888888888888,0.6666666666666666,0.37037037037037035
breakpoint_58,0.14526522830882935,F1_CALENDAR,18,0.7083333333333334,0.6666666666666666,0.4166666666666667
breakpoint_58,0.14526522830882935,F2_SLACK,18,0.4861111111111111,1.0,0.6018518518518519
breakpoint_58,0.14526522830882935,F3_BANKING,18,0.6111111111111112,0.6666666666666666,0.4074074074074074
breakpoint_58,0.14526522830882935,F4_EMAIL,18,0.6527777777777778,0.6666666666666666,0.37962962962962965
interval_58_59,0.15898606822468148,F1_CALENDAR,18,0.7083333333333334,0.6666666666666666,0.4166666666666667
interval_58_59,0.15898606822468148,F2_SLACK,18,0.4861111111111111,1.0,0.6018518518518519
interval_58_59,0.15898606822468148,F3_BANKING,18,0.6111111111111112,0.6666666666666666,0.4074074074074074
interval_58_59,0.15898606822468148,F4_EMAIL,18,0.6527777777777778,0.6666666666666666,0.37962962962962965
breakpoint_59,0.1727069081405336,F1_CALENDAR,18,0.7222222222222222,0.6666666666666666,0.4074074074074074
breakpoint_59,0.1727069081405336,F2_SLACK,18,0.5,1.0,0.5925925925925926
breakpoint_59,0.1727069081405336,F3_BANKING,18,0.6111111111111112,0.6666666666666666,0.4074074074074074
breakpoint_59,0.1727069081405336,F4_EMAIL,18,0.6666666666666666,0.6666666666666666,0.37037037037037035
interval_59_60,0.17272310790485026,F1_CALENDAR,18,0.7222222222222222,0.6666666666666666,0.4074074074074074
interval_59_60,0.17272310790485026,F2_SLACK,18,0.5,1.0,0.5925925925925926
interval_59_60,0.17272310790485026,F3_BANKING,18,0.6111111111111112,0.6666666666666666,0.4074074074074074
interval_59_60,0.17272310790485026,F4_EMAIL,18,0.6666666666666666,0.6666666666666666,0.37037037037037035
breakpoint_60,0.17273930766916692,F1_CALENDAR,18,0.7222222222222222,0.6666666666666666,0.4074074074074074
breakpoint_60,0.17273930766916692,F2_SLACK,18,0.5138888888888888,1.0,0.6018518518518519
breakpoint_60,0.17273930766916692,F3_BANKING,18,0.625,0.6666666666666666,0.4166666666666667
breakpoint_60,0.17273930766916692,F4_EMAIL,18,0.6805555555555556,0.6666666666666666,0.37962962962962965
interval_60_61,0.17481561647997723,F1_CALENDAR,18,0.7222222222222222,0.6666666666666666,0.4074074074074074
interval_60_61,0.17481561647997723,F2_SLACK,18,0.5138888888888888,1.0,0.6018518518518519
interval_60_61,0.17481561647997723,F3_BANKING,18,0.625,0.6666666666666666,0.4166666666666667
interval_60_61,0.17481561647997723,F4_EMAIL,18,0.6805555555555556,0.6666666666666666,0.37962962962962965
breakpoint_61,0.1768919252907875,F1_CALENDAR,18,0.7361111111111112,0.6666666666666666,0.39814814814814814
breakpoint_61,0.1768919252907875,F2_SLACK,18,0.5277777777777778,1.0,0.5925925925925926
breakpoint_61,0.1768919252907875,F3_BANKING,18,0.6388888888888888,0.6666666666666666,0.4074074074074074
breakpoint_61,0.1768919252907875,F4_EMAIL,18,0.6805555555555556,0.6666666666666666,0.37962962962962965
interval_61_62,0.19048452666000204,F1_CALENDAR,18,0.7361111111111112,0.6666666666666666,0.39814814814814814
interval_61_62,0.19048452666000204,F2_SLACK,18,0.5277777777777778,1.0,0.5925925925925926
interval_61_62,0.19048452666000204,F3_BANKING,18,0.6388888888888888,0.6666666666666666,0.4074074074074074
interval_61_62,0.19048452666000204,F4_EMAIL,18,0.6805555555555556,0.6666666666666666,0.37962962962962965
breakpoint_62,0.20407712802921654,F1_CALENDAR,18,0.7361111111111112,0.6666666666666666,0.39814814814814814
breakpoint_62,0.20407712802921654,F2_SLACK,18,0.5416666666666666,1.0,0.6018518518518519
breakpoint_62,0.20407712802921654,F3_BANKING,18,0.6527777777777778,0.6666666666666666,0.4166666666666667
breakpoint_62,0.20407712802921654,F4_EMAIL,18,0.6944444444444444,0.6666666666666666,0.3888888888888889
interval_62_63,0.21148022578576087,F1_CALENDAR,18,0.7361111111111112,0.6666666666666666,0.39814814814814814
interval_62_63,0.21148022578576087,F2_SLACK,18,0.5416666666666666,1.0,0.6018518518518519
interval_62_63,0.21148022578576087,F3_BANKING,18,0.6527777777777778,0.6666666666666666,0.4166666666666667
interval_62_63,0.21148022578576087,F4_EMAIL,18,0.6944444444444444,0.6666666666666666,0.3888888888888889
breakpoint_63,0.2188833235423052,F1_CALENDAR,18,0.7361111111111112,0.6666666666666666,0.39814814814814814
breakpoint_63,0.2188833235423052,F2_SLACK,18,0.5555555555555556,1.0,0.6111111111111112
breakpoint_63,0.2188833235423052,F3_BANKING,18,0.6666666666666666,0.6666666666666666,0.42592592592592593
breakpoint_63,0.2188833235423052,F4_EMAIL,18,0.7083333333333334,0.6666666666666666,0.39814814814814814
interval_63_64,0.23290093670549922,F1_CALENDAR,18,0.7361111111111112,0.6666666666666666,0.39814814814814814
interval_63_64,0.23290093670549922,F2_SLACK,18,0.5555555555555556,1.0,0.6111111111111112
interval_63_64,0.23290093670549922,F3_BANKING,18,0.6666666666666666,0.6666666666666666,0.42592592592592593
interval_63_64,0.23290093670549922,F4_EMAIL,18,0.7083333333333334,0.6666666666666666,0.39814814814814814
breakpoint_64,0.24691854986869324,F1_CALENDAR,18,0.75,0.6666666666666666,0.3888888888888889
breakpoint_64,0.24691854986869324,F2_SLACK,18,0.5694444444444444,1.0,0.6018518518518519
breakpoint_64,0.24691854986869324,F3_BANKING,18,0.6666666666666666,0.6666666666666666,0.42592592592592593
breakpoint_64,0.24691854986869324,F4_EMAIL,18,0.7222222222222222,0.6666666666666666,0.3888888888888889
interval_64_65,0.2678941001578909,F1_CALENDAR,18,0.75,0.6666666666666666,0.3888888888888889
interval_64_65,0.2678941001578909,F2_SLACK,18,0.5694444444444444,1.0,0.6018518518518519
interval_64_65,0.2678941001578909,F3_BANKING,18,0.6666666666666666,0.6666666666666666,0.42592592592592593
interval_64_65,0.2678941001578909,F4_EMAIL,18,0.7222222222222222,0.6666666666666666,0.3888888888888889
breakpoint_65,0.28886965044708857,F1_CALENDAR,18,0.75,0.6666666666666666,0.3888888888888889
breakpoint_65,0.28886965044708857,F2_SLACK,18,0.5833333333333334,1.0,0.5925925925925926
breakpoint_65,0.28886965044708857,F3_BANKING,18,0.6805555555555556,0.6666666666666666,0.4166666666666667
breakpoint_65,0.28886965044708857,F4_EMAIL,18,0.7361111111111112,0.6666666666666666,0.37962962962962965
interval_65_66,0.31042201449158335,F1_CALENDAR,18,0.75,0.6666666666666666,0.3888888888888889
interval_65_66,0.31042201449158335,F2_SLACK,18,0.5833333333333334,1.0,0.5925925925925926
interval_65_66,0.31042201449158335,F3_BANKING,18,0.6805555555555556,0.6666666666666666,0.4166666666666667
interval_65_66,0.31042201449158335,F4_EMAIL,18,0.7361111111111112,0.6666666666666666,0.37962962962962965
breakpoint_66,0.33197437853607814,F1_CALENDAR,18,0.75,0.6666666666666666,0.3888888888888889
